Analysis,GOID,Title,Date,Source Type,Authors,Publication ID,Publication Title,Publisher City,Publisher Province,ISBN,URL
worthwhile,3223488950,U.S. News: New York Aims to Build Nuclear Plant,2025-06-24,Newspapers,"['Dezember, Ryan', 'Hiller, Jennifer']",10482,Wall Street Journal,South Brunswick,NJ,,https://www.proquest.com/docview/3223488950
worthwhile,3223596618,United Kingdom: Clean energy future to be 'built in Britain',2025-06-25,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/3223596618
worthwhile,3224071297,‘SNP’s dogmatic but outdated opposition to nuclear has to waver’,2025-06-26,Newspapers,"['Simpson, Alan']",45319,The Herald,Mc Lean,VA,,https://www.proquest.com/docview/3224071297
worthwhile,3224071649,‘Why simply discard 40 years of nuclear expertise at Torness?’,2025-06-26,Newspapers,"['Simpson, Alan']",45319,The Herald,Mc Lean,VA,,https://www.proquest.com/docview/3224071649
worthwhile,3224148387,Deputy PM stresses importance of learning int’l experiences in nuclear power development,2025-06-25,Newspapers,,4371406,Viet Nam News,,,,https://www.proquest.com/docview/3224148387
worthwhile,3224250025,United Kingdom: Business leaders welcome the government's modern Industrial Strategy,2025-06-27,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/3224250025
risk,3224414947,Need for a replacement is clear as major cracks appear in nuclear reactors,2025-06-27,Newspapers,"['Simpson, Alan']",45319,The Herald,Mc Lean,VA,,https://www.proquest.com/docview/3224414947
risk,3225065916,Why Britain pays such a high price for electricity,2025-06-29,Newspapers,,32356,The Sunday Telegraph,Tonbridge,,,https://www.proquest.com/docview/3225065916
risk,3225142024,Why Britain pays such a crippling price for electricity,2025-06-29,Newspapers,"['Oliver, Matt']",1986348,Telegraph.co.uk,London,,,https://www.proquest.com/docview/3225142024
worthwhile,3225222496,"Exclusive: Greenko founders buy Orix Corp.' 20% in Greenko Energy for $1.4 billion, announcement on Monday",2025-06-29,Newspapers,,75999,Mint,New Delhi,,,https://www.proquest.com/docview/3225222496
worthwhile,3225280852,"War, tariffs, growth slump take $33bn toll on miners",2025-06-30,Newspapers,,42763,The Australian,Surry Hills,NSW,,https://www.proquest.com/docview/3225280852
unrelated,3225383922,Pralhad Joshi: The International Solar Alliance has shone a path to clean energy,2025-06-30,Newspapers,,75999,Mint,New Delhi,,,https://www.proquest.com/docview/3225383922
worthwhile,3225412255,"Aussie mining exports rocked by war, tariffs and slowdown",2025-06-29,Newspapers,"['Chambers, Geoff']",636359,The Australian (Online),Surry Hills,NSW,,https://www.proquest.com/docview/3225412255
unrelated,3225533133,"Canada: Minister Tim Hodgson Speech to the Toronto Region Board of Trade June 25, 2025",2025-07-01,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/3225533133
risk,3225874361,"Russia: Germany's hopes for green energy dashed, country needs Russian energy - AfD deputy",2025-07-02,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/3225874361
worthwhile,3225911274,Cathie Wood Loads Up On This Nuclear Play As The Senate Announces Industry Support In Trump Bill,2025-07-01,Newspapers,"['Norton, Kit']",7122126,Investor's Business Daily (Online),South Brunswick,NJ,,https://www.proquest.com/docview/3225911274
unrelated,3225924935,CGN project brings green ingenuity to Brazil,2025-07-02,Newspapers,"['Zheng, Xin']",2030555,China Daily,BEIJING,,,https://www.proquest.com/docview/3225924935
unrelated,3225925066,CGN project brings green ingenuity to Brazil,2025-07-02,Newspapers,"['Zheng, Xin']",2030588,China Daily,BEIJING,,,https://www.proquest.com/docview/3225925066
risk,3225957660,Bowen’s energy revolution dodges inconvenient truths,2025-07-02,Newspapers,,42763,The Australian,Surry Hills,NSW,,https://www.proquest.com/docview/3225957660
risk,3225958140,Bowen’s energy revolution dodges inconvenient truths,2025-07-02,Newspapers,,42763,The Australian,Surry Hills,NSW,,https://www.proquest.com/docview/3225958140
unrelated,3226357473,United States: WHAT THEY ARE SAYING: Senate Approves Landmark One Big Beautiful Bill,2025-07-03,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/3226357473
worthwhile,3226364592,Chris Bowen’s energy revolution dodges inconvenient truths,2025-07-01,Newspapers,"['George, Jennie']",636359,The Australian (Online),Surry Hills,NSW,,https://www.proquest.com/docview/3226364592
unrelated,3226411134,"Trump's Spending Plans Target Huge Programs That Favored U.S. Industries. The Upshot For Chip Stocks, Energy And Construction.",2025-07-02,Newspapers,"['Norton, Kit']",7122126,Investor's Business Daily (Online),South Brunswick,NJ,,https://www.proquest.com/docview/3226411134
risk,3226429870,"Before we light up nuclear, let us get the basics right",2025-07-02,Newspapers,,2029750,Daily Nation,Camden,DE,,https://www.proquest.com/docview/3226429870
risk,3227462040,"IDEOLOGY, NOT FACTS, DRIVING ENERGY POLICY",2025-07-07,Newspapers,,42763,The Australian,Surry Hills,NSW,,https://www.proquest.com/docview/3227462040
worthwhile,3227476854,Silveira Signs Agreements with Chinese Giant to Promote Energy Transition and Mineral Sector Cooperation,2025-07-05,Newspapers,,2050693,Brazil Business News,NEW DELHI,,,https://www.proquest.com/docview/3227476854
risk,3227542501,Ideology trumps facts as our leaders run out of gas,2025-07-06,Newspapers,"['Mitchell, Chris']",636359,The Australian (Online),Surry Hills,NSW,,https://www.proquest.com/docview/3227542501
worthwhile,3227581595,Nuclear power boom has uranium surging,2025-07-08,Newspapers,"['Tran, Joanne']",2040384,The Australian Financial Review,Pyrmont,NSW,,https://www.proquest.com/docview/3227581595
unrelated,3228247855,REA scales up access to clean cooking energy,2025-07-09,Newspapers,,2043271,Daily News,New Delhi,,,https://www.proquest.com/docview/3228247855
unrelated,3228504275,European Union: Clarity to hydrogen sector with new EU methodology for low-carbon hydrogen and fuels,2025-07-10,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/3228504275
unrelated,3228716343,India's population can be an asset in the world's war against climate change,2025-07-10,Newspapers,,75999,Mint,New Delhi,,,https://www.proquest.com/docview/3228716343
worthwhile,3229135413,De-dollarisation and shifting safe havens,2025-07-09,Newspapers,,33677,The Business Times,News Centre,,,https://www.proquest.com/docview/3229135413
worthwhile,3229459553,S'pore nuclear safety research gets boost with new institute,2025-07-12,Newspapers,"['Begum, Shabana']",33108,The Straits Times,News Centre,,,https://www.proquest.com/docview/3229459553
worthwhile,3229676031,Tehan tees off at Labor over ‘renewables only’ push,2025-07-14,Newspapers,,42789,The Daily Telegraph,Surry Hills,NSW,,https://www.proquest.com/docview/3229676031
worthwhile,3229676636,Power down on gas search,2025-07-14,Newspapers,,42765,The Advertiser,Surry Hills,NSW,,https://www.proquest.com/docview/3229676636
worthwhile,3229943370,"Indonesia: Kadin suggests nuclear partnership with Canada, South Korea",2025-07-15,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/3229943370
worthwhile,3230042712,Koeberg Nuclear Power Station's Unit 1 return postponed: what it means for South Africa's energy,2025-07-15,Newspapers,,2029752,Weekend Argus,Camden,DE,,https://www.proquest.com/docview/3230042712
unrelated,3230138514,"CoreWeave's stock pops on data-center investment — and that's not the only big AI news today; As the Pennsylvania Energy and Innovation Summit kicks off, Google is making a $25 billion data-center commitment to the broader region",2025-07-15,Newspapers,"['Bary, Emily']",7077307,MarketWatch,South Brunswick,NJ,,https://www.proquest.com/docview/3230138514
worthwhile,3230138977,The Philippines' risky energy gamble,2025-07-15,Newspapers,,2032451,Business Mirror,,,,https://www.proquest.com/docview/3230138977
worthwhile,3230256265,Eskom says delayed return of Koeberg Unit 1 will not increase loadshedding,2025-07-16,Newspapers,"['Buthelezi, Siphesihle']",27299,Cape Times,Johannesburg,,,https://www.proquest.com/docview/3230256265
unrelated,3230294995,"Amazon CTO: The future is African, but let’s educate everyone on AI",2025-07-15,Newspapers,,2029768,The East African,Camden,DE,,https://www.proquest.com/docview/3230294995
unrelated,3230302805,Carney's extensive business ties pose 'new challenge'; Prime Minister has to Recuse himself from discussions Involving more than 100 Companies,2025-07-15,Newspapers,"['Nardi, Christopher']",45458,National Post,Toronto,Ontario,,https://www.proquest.com/docview/3230302805
unrelated,3230302821,PM's business ties pose 'challenge'; Carney has to recuse himself from discussions involving more than 100 companies,2025-07-15,Newspapers,"['Nardi, Christopher']",44878,The Ottawa Citizen,Toronto,Ontario,,https://www.proquest.com/docview/3230302821
unrelated,3230302915,PM's business ties pose 'challenge'; Carney has to recuse himself from discussions involving more than 100 companies,2025-07-15,Newspapers,"['Nardi, Christopher']",46778,The Windsor Star,Toronto,Ontario,,https://www.proquest.com/docview/3230302915
unrelated,3230303007,PM to recuse himself from dealings with more than 100 companies; Carney was previously the chairman of Brookfield Asset Management,2025-07-15,Newspapers,"['Nardi, Christopher']",44338,Kingston Whig - Standard,Toronto,Ontario,,https://www.proquest.com/docview/3230303007
unrelated,3230303026,PM's business ties pose 'challenge'; Carney has to recuse himself from discussions involving more than 100 companies,2025-07-15,Newspapers,"['Nardi, Christopher']",46779,Edmonton Journal,Toronto,Ontario,,https://www.proquest.com/docview/3230303026
unrelated,3230313631,PM's business ties pose 'challenge'; Carney has to recuse himself from discussions Involving more than 100 Companies,2025-07-15,Newspapers,"['Nardi, Christopher']",44893,Montreal Gazette,Toronto,Ontario,,https://www.proquest.com/docview/3230313631
unrelated,3230316249,PM's business ties pose 'challenge'; Carney has to recuse himself from discussions involving more than 100 companies,2025-07-15,Newspapers,"['Nardi, Christopher']",47083,Calgary Herald,Toronto,Ontario,,https://www.proquest.com/docview/3230316249
unrelated,3230316926,PM's business ties pose 'challenge'; Carney has to recuse himself from discussions involving more than 100 companies,2025-07-15,Newspapers,"['Nardi, Christopher']",44883,The Vancouver Sun,Toronto,Ontario,,https://www.proquest.com/docview/3230316926
unrelated,3230337125,PM to recuse himself from dealings with more than 100 companies; Carney was previously the chairman of Brookfield Asset Management,2025-07-15,Newspapers,"['Nardi, Christopher']",43415,Sudbury Star,Toronto,Ontario,,https://www.proquest.com/docview/3230337125
worthwhile,3230538163,'Floating power barge' could come to Humber,2025-07-16,Newspapers,"['Spence, Andrew']",25523,Hull Daily Mail,London,,,https://www.proquest.com/docview/3230538163
worthwhile,3230779761,Markets Cover Story: Power Sector Powering Your Portfolio Returns,2025-04-30,Newspapers,,4443755,Indian Economy & Market,NEW DELHI,,,https://www.proquest.com/docview/3230779761
unrelated,3230909284,India needs $1.5 trillion to meet 2030 climate and energy goals: Deloitte,2025-07-17,Newspapers,,75999,Mint,New Delhi,,,https://www.proquest.com/docview/3230909284
worthwhile,3231093445,Miliband urged to rethink energy policy to cut transmission charges for Scottish renewables,2025-07-18,Newspapers,,45319,The Herald,Mc Lean,VA,,https://www.proquest.com/docview/3231093445
risk,3231312929,Once upon a time in energy transition,2025-07-19,Newspapers,,42764,Weekend Australian,Surry Hills,NSW,,https://www.proquest.com/docview/3231312929
risk,3231520130,Why Starmer’s nuclear power push raises cancer fears,2025-07-19,Newspapers,"['Knapton, Sarah']",1986348,Telegraph.co.uk,London,,,https://www.proquest.com/docview/3231520130
worthwhile,3231540517,Converting idle thermal plants into nuclear plants: A strategic leap towards a clean energy future in Zim,2025-07-20,Newspapers,,2029773,The Standard,Camden,DE,,https://www.proquest.com/docview/3231540517
risk,3231568926,Why Starmer's push for nuclear power raises fears of cancer risk,2025-07-20,Newspapers,,32356,The Sunday Telegraph,Tonbridge,,,https://www.proquest.com/docview/3231568926
risk,3231575389,Why Starmer's push for nuclear power raises fears of cancer risk,2025-07-20,Newspapers,,32356,The Sunday Telegraph,Tonbridge,,,https://www.proquest.com/docview/3231575389
risk,3231729173,MD struggles to meet its ambitious climate goals,2025-07-15,Newspapers,,46169,The Daily Record,Minneapolis,MN,,https://www.proquest.com/docview/3231729173
worthwhile,3231986212,X-energy makes advancements in U.S. nuclear fuel production,2025-07-16,Newspapers,,2031856,Finance and Commerce,Minneapolis,MN,,https://www.proquest.com/docview/3231986212
worthwhile,3232138143,Want your portfolio to grow this year? Follow this rule,2025-07-23,Newspapers,"['Leung, Billy']",43154,The Age,Sydney,New South Wales,,https://www.proquest.com/docview/3232138143
worthwhile,3232138205,Want your portfolio to grow this year? Follow this rule,2025-07-23,Newspapers,"['Leung, Billy']",44841,Sydney Morning Herald,Sydney,New South Wales,,https://www.proquest.com/docview/3232138205
risk,3232181699,The U.S. Aims To Be An AI Data Center Powerhouse. Trump And Big Tech See This State As The Epicenter.,2025-07-22,Newspapers,"['Norton, Kit']",7122126,Investor's Business Daily (Online),South Brunswick,NJ,,https://www.proquest.com/docview/3232181699
risk,3232269591,Caisse invests up to $3.2-billion in new nuclear energy project in England,2025-07-23,Newspapers,"['Patterson, Dayne']",46323,The Globe and Mail,Toronto,Ontario,,https://www.proquest.com/docview/3232269591
risk,3232483663,"Sizewell C could cost extra £10bn, Labour admits day after approval",2025-07-23,Newspapers,"['Leake, Jonathan']",1986348,Telegraph.co.uk,London,,,https://www.proquest.com/docview/3232483663
worthwhile,3232492514,United Kingdom: Sizewell C gets green light with final investment decision,2025-07-24,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/3232492514
unrelated,3232492651,European Union: EU-Japan Summit 2025,2025-07-24,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/3232492651
unrelated,3232533739,Create more space for solar power,2025-07-24,Newspapers,,105397,Financial Express,NEW DELHI,,,https://www.proquest.com/docview/3232533739
unrelated,3233319429,India/United Kingdom: INDIA-UK VISION 2035,2025-07-28,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/3233319429
worthwhile,3233325027,India partners with CIS Nations for clean energy and security,2025-07-26,Newspapers,,75994,The Pioneer,New Delhi,,,https://www.proquest.com/docview/3233325027
worthwhile,3233373523,Caisse invests $3.2b in U.K Nuclear facility; Energy Financing structure offers potential model for Canadian projects,2025-07-25,Newspapers,"['Shecter, Barbara']",45458,National Post,Toronto,Ontario,,https://www.proquest.com/docview/3233373523
unrelated,3233377306,Germany is currently undergoing a revaluation,2025-07-26,Newspapers,"['Gersemann, Olaf', 'Seyffarth, Moritz']",54211,Welt am Sonntag,Berlin,,,https://www.proquest.com/docview/3233377306
